Client ID;Age;Gender;Interest;VisitTime;City;Device;OS;VisitPage;AdsTool;VisitNumber;ViewedPage;Registration
534;1;2;0;14;0;0;1;0;0;0;1;1
535;3;1;2;17;0;0;0;1;0;0;6;1
536;0;0;1;12;1;0;0;1;5;0;0;1
537;1;1;5;12;0;0;1;1;0;1;4;1
538;1;1;0;15;1;0;1;0;0;1;4;1
539;1;1;2;16;1;0;1;1;0;1;2;1
540;0;2;1;12;1;0;1;0;3;1;2;1
541;2;2;2;14;0;0;0;1;5;0;0;1
542;3;1;0;19;0;0;1;0;0;0;2;1
543;0;2;0;15;0;0;0;1;1;0;1;1
544;0;2;0;13;1;0;0;1;1;1;4;1
545;0;1;3;7;1;0;0;1;0;0;4;1
546;2;2;0;10;1;0;1;1;0;1;0;1
547;0;1;0;7;1;0;1;1;0;1;2;1
548;0;1;0;16;1;0;0;0;0;0;1;1
549;1;1;0;10;0;0;1;0;0;1;2;1
550;3;2;0;12;1;0;1;0;0;1;1;1
551;0;2;3;8;0;0;0;1;2;0;3;1
552;3;1;7;13;1;0;1;1;0;1;3;1
553;0;2;3;16;1;0;0;1;0;1;0;1
554;0;2;0;16;1;0;1;0;1;1;4;1
555;3;2;0;7;0;0;0;0;3;1;0;1
556;0;2;5;18;0;0;0;0;2;1;1;1
557;2;1;0;11;1;0;1;1;5;0;1;1
558;2;1;0;12;0;0;0;1;5;0;2;1
559;1;1;0;9;0;0;1;0;4;1;0;1
560;0;1;0;14;0;0;1;0;0;0;3;1
561;2;2;0;15;0;0;1;1;3;0;0;1
562;0;0;3;13;1;0;0;0;0;1;0;1
563;2;2;2;20;0;0;0;1;0;1;0;1
564;2;2;0;12;1;0;1;1;5;0;1;1
565;0;1;5;18;0;0;1;1;3;1;0;1
566;0;2;0;5;1;0;0;0;1;1;0;1
567;0;2;0;13;0;0;0;1;0;0;2;1
568;2;2;0;16;0;0;1;0;1;1;3;1
569;0;2;4;16;1;0;0;1;0;1;4;1
570;0;1;0;5;1;0;0;0;2;0;3;1
571;1;2;0;18;0;0;0;0;5;1;5;1
572;1;1;0;22;0;0;1;1;1;0;2;1
573;0;2;0;17;0;0;1;1;0;0;3;1
574;1;1;0;9;0;0;1;0;3;0;3;1
575;1;1;0;9;1;0;1;1;3;1;1;1
576;3;1;0;18;0;0;1;1;2;0;2;1
577;0;1;3;17;1;0;1;1;0;1;2;1
578;0;2;3;6;1;0;1;1;2;0;4;1
579;0;2;0;0;0;0;1;1;1;0;0;1
580;0;1;3;12;1;0;0;1;1;1;2;1
581;0;1;0;10;1;0;0;0;0;1;1;1
582;0;1;1;16;0;0;0;0;1;1;1;1
583;1;1;3;8;0;0;0;1;0;1;2;1
584;1;1;0;17;0;0;0;0;2;1;1;1
585;0;1;0;11;1;0;1;0;5;1;3;1
586;1;1;7;14;0;0;0;0;3;1;1;1
587;3;1;0;11;0;0;0;1;1;0;1;1
588;0;1;0;9;0;0;1;1;3;0;6;1
589;0;1;0;17;0;0;1;0;1;1;3;1
590;4;1;0;13;1;0;0;1;0;1;3;1
591;3;1;0;18;0;0;0;0;0;0;1;1
592;0;2;0;20;0;0;1;1;5;1;4;1
593;1;1;0;7;1;0;1;0;3;0;3;1
594;0;2;0;7;0;0;1;1;2;0;0;1
595;0;2;0;11;1;0;1;1;1;1;4;1
596;4;1;4;19;0;0;1;1;2;1;4;1
597;1;1;0;16;1;0;0;1;0;1;0;1
598;1;1;4;18;0;0;0;1;3;1;2;1
599;0;1;3;17;0;0;1;1;5;1;0;1
600;3;1;0;22;0;0;1;1;0;0;1;1
601;0;2;0;13;0;0;0;0;3;1;2;1
602;3;1;8;13;0;0;1;1;4;0;2;1
603;1;2;0;20;0;0;1;1;0;1;3;1
604;0;1;0;18;0;0;1;0;4;1;3;1
605;0;1;4;4;1;0;1;0;2;1;4;1
606;2;1;0;19;0;0;1;0;2;1;0;1
607;0;1;0;16;1;0;0;1;0;1;4;1
608;2;2;0;7;0;0;1;1;4;0;1;1
609;1;1;0;14;1;0;0;1;0;1;0;1
610;2;1;0;14;1;0;0;1;5;0;4;1
611;0;2;4;19;1;0;0;1;3;0;6;1
612;3;1;1;12;0;0;1;1;5;0;0;1
613;1;1;0;10;0;0;1;0;4;0;2;1
614;0;2;0;3;1;0;1;0;0;0;6;1
615;2;2;4;0;0;0;0;1;4;1;2;1
616;3;2;0;12;0;0;0;1;1;1;1;1
617;4;1;2;13;1;0;1;1;0;1;1;1
618;0;1;0;21;0;0;0;0;0;0;1;1
619;2;1;0;13;0;0;1;1;1;0;2;1
620;1;2;0;15;1;0;0;0;5;1;6;1
621;0;2;0;9;0;0;0;0;3;1;2;1
622;1;1;0;15;0;0;1;0;5;0;0;1
623;0;2;0;16;0;0;1;0;3;1;0;1
624;0;1;3;10;0;0;1;0;3;1;3;1
625;3;2;0;17;0;0;1;0;0;1;4;1
626;0;2;2;4;1;0;0;1;1;1;1;1
627;0;1;0;12;0;0;1;0;0;1;0;1
628;3;1;3;9;0;0;1;0;5;0;1;1
629;0;2;0;12;1;0;0;1;1;1;3;1
630;0;2;0;17;1;0;1;1;1;1;2;1
631;3;1;0;10;1;0;0;0;0;1;3;1
632;3;1;0;3;0;0;1;1;1;1;1;1
633;0;1;0;17;1;0;1;0;0;0;1;1
634;1;0;0;7;1;0;1;1;0;1;6;1
635;0;1;0;12;0;0;1;0;0;1;4;1
636;0;1;3;4;1;0;1;1;0;1;4;1
637;0;1;0;5;1;0;1;1;0;0;2;1
638;0;1;0;14;1;0;0;1;5;0;0;1
639;0;1;0;14;0;0;1;0;0;0;0;1
640;1;1;0;18;0;0;0;1;0;0;2;1
641;0;1;0;21;0;0;1;1;1;1;2;1
642;0;2;2;17;0;0;1;0;4;1;0;1
643;4;1;2;15;0;0;0;0;1;1;6;1
644;0;1;0;15;1;0;1;1;5;1;2;1
645;0;1;0;21;1;0;1;0;2;1;4;1
646;4;1;0;11;1;0;1;1;0;1;1;1
647;0;1;0;11;1;0;0;0;1;0;3;1
648;0;1;5;9;0;0;1;1;0;0;1;1
649;0;1;1;16;0;0;1;0;0;0;6;1
650;0;2;0;14;0;0;1;0;0;0;0;1
651;0;1;0;19;0;0;1;1;0;1;3;1
652;3;2;2;11;1;0;0;0;5;0;2;1
653;1;1;0;16;1;0;1;1;0;0;4;1
654;0;1;0;17;0;0;1;0;1;1;0;1
655;0;2;2;9;1;0;1;1;0;0;3;1
656;0;1;0;16;0;0;1;0;2;0;6;1
657;4;0;0;17;1;0;0;1;0;1;3;1
658;0;1;0;7;1;0;1;0;0;1;1;1
659;0;2;0;10;0;0;1;1;1;1;1;1
660;2;2;5;12;1;0;1;1;0;1;1;1
661;0;1;0;11;1;0;1;1;0;1;0;1
662;1;1;0;14;1;0;1;0;0;0;0;1
663;0;2;0;9;0;0;0;1;5;1;0;1
664;0;1;0;5;0;0;1;0;0;1;3;1
665;1;1;1;15;1;0;1;1;3;0;3;1
666;0;1;0;17;1;0;1;0;0;0;4;1
667;2;0;9;10;0;0;1;0;0;1;1;1
668;0;1;6;4;1;0;0;0;1;0;4;1
669;0;1;0;16;0;0;0;1;4;1;2;1
670;2;1;0;21;0;0;0;1;0;1;2;1
671;0;1;3;10;1;0;1;0;3;0;1;1
672;1;1;0;9;0;0;0;0;5;0;2;1
673;1;2;0;11;0;0;0;1;0;1;1;1
674;0;1;0;21;1;0;0;1;1;1;1;1
675;2;1;0;23;1;0;0;0;1;1;2;1
676;1;1;1;15;1;0;0;1;0;0;4;1
677;0;1;4;15;1;0;0;1;1;1;4;1
678;0;2;0;12;1;0;0;0;0;1;2;1
679;0;1;0;10;1;0;1;1;0;1;4;1
680;0;1;0;13;1;0;1;0;0;1;0;1
681;0;1;0;19;0;0;1;1;0;0;0;1
682;2;1;0;9;0;0;1;1;3;0;2;1
683;1;2;2;18;0;0;1;1;1;1;1;1
684;3;1;0;4;0;0;1;1;0;0;0;1
685;0;2;0;13;1;0;1;0;2;1;2;1
686;1;2;3;9;0;0;0;0;2;1;3;1
687;0;1;0;15;1;0;1;1;0;1;2;1
688;0;1;0;10;0;0;1;0;1;0;0;1
689;0;1;0;10;0;0;1;1;0;1;1;1
690;0;2;3;16;0;0;1;1;1;1;4;1
691;0;1;3;18;1;0;1;0;0;1;4;1
692;0;1;0;7;1;0;0;0;5;1;3;1
693;0;2;0;19;0;0;0;0;1;1;3;1
694;0;1;0;23;0;0;1;0;0;0;6;1
695;0;1;0;17;1;0;0;0;5;1;2;1
696;1;0;0;8;0;0;0;1;0;0;0;1
697;1;2;0;19;0;0;1;1;5;0;3;1
698;1;2;0;17;0;0;0;1;0;1;4;1
699;0;1;0;0;0;0;0;1;1;0;3;1
700;1;2;0;15;0;0;1;0;0;0;0;1
701;0;2;0;15;1;0;1;0;0;1;4;1
702;0;1;0;6;1;0;1;1;0;0;6;1
703;3;1;0;11;0;0;0;1;1;1;3;1
704;1;1;0;10;0;0;1;0;0;1;3;1
705;0;0;0;20;0;0;0;0;0;0;6;1
706;0;2;2;7;0;0;0;0;0;1;1;1
707;0;0;0;18;0;0;0;1;0;1;4;1
708;2;1;0;16;0;0;0;0;2;0;2;1
709;0;0;2;13;1;0;1;1;1;1;4;1
710;0;1;0;7;1;0;1;1;0;0;3;1
711;3;1;0;11;1;0;0;0;1;0;0;1
712;1;2;0;16;1;0;1;0;0;1;3;1
713;2;2;0;10;0;0;0;1;0;1;2;1
714;0;1;0;11;0;0;1;1;0;1;1;1
715;2;2;1;12;1;0;1;0;0;0;2;1
716;0;1;0;19;0;0;0;1;0;1;2;1
717;0;2;0;18;1;0;0;0;4;1;0;1
718;1;1;0;11;0;0;1;1;0;1;2;1
719;0;2;0;14;1;0;1;0;1;1;1;1
720;0;2;0;7;0;0;0;1;3;0;4;1
721;0;2;0;17;1;0;0;1;1;1;4;1
722;2;0;0;13;0;0;1;1;0;0;1;1
723;0;1;4;9;1;0;0;0;2;1;4;1
724;0;2;0;9;0;0;0;0;2;1;3;1
725;0;1;5;10;1;0;0;1;0;1;4;1
726;0;1;0;5;1;0;1;0;4;0;4;1
727;1;1;1;9;1;0;1;0;3;0;0;1
728;1;2;5;21;1;0;1;1;1;0;1;1
729;0;1;3;20;1;0;0;0;1;1;6;1
730;2;2;1;11;1;0;1;1;0;1;0;1
731;0;1;3;9;1;0;0;1;0;1;3;1
732;2;2;0;14;0;0;1;1;1;1;0;1
733;2;0;0;10;1;0;1;0;0;1;0;1
734;2;2;3;12;1;0;1;0;5;0;0;1
735;0;0;0;11;0;0;0;0;2;1;1;1
736;0;2;0;13;1;0;1;1;1;0;4;1
737;0;1;0;6;1;0;1;0;0;1;4;1
738;0;1;0;7;1;0;0;0;1;1;5;1
739;0;1;4;20;1;0;1;1;0;1;4;1
740;1;2;0;11;1;0;1;0;0;0;4;1
741;1;1;1;21;0;0;0;1;5;0;3;1
742;4;1;0;23;0;0;1;0;3;1;0;1
743;0;1;2;16;1;0;0;1;5;0;2;1
744;1;1;7;10;0;0;0;1;1;1;3;1
745;0;2;0;21;1;0;1;1;0;1;2;1
746;1;1;2;19;0;0;0;1;0;1;3;1
747;0;2;0;18;1;0;1;0;0;0;6;1
748;0;1;0;12;1;0;1;1;0;1;0;1
749;0;2;0;4;1;0;1;1;0;1;4;1
750;0;2;0;12;0;0;1;0;0;1;0;1
751;2;2;0;16;0;0;1;0;1;1;3;1
752;0;2;0;10;1;0;1;1;1;1;0;1
753;3;1;0;21;0;0;1;1;3;0;0;1
754;3;1;0;18;1;0;0;1;3;1;1;1
755;1;1;2;7;1;0;0;0;2;1;1;1
756;2;1;0;9;1;0;1;0;0;0;1;1
757;0;1;1;3;0;0;0;1;4;1;0;1
758;0;2;0;9;1;0;0;1;0;0;0;1
759;1;2;0;17;0;0;0;0;1;1;1;1
760;4;1;0;17;0;0;0;0;3;0;0;1
761;3;1;0;10;0;0;1;0;1;0;3;1
762;2;1;0;18;0;0;1;1;1;1;3;1
763;0;1;0;12;1;0;1;1;2;0;0;1
764;1;2;0;19;1;0;1;0;0;1;2;1
765;1;2;2;10;1;0;1;1;5;1;2;1
766;2;1;3;11;0;0;1;1;0;0;2;1
767;2;0;1;20;0;0;0;1;1;1;3;1
768;0;1;0;4;0;0;0;1;0;1;2;1
769;0;1;0;13;0;0;0;1;5;1;2;1
770;0;1;1;17;1;0;1;0;1;1;4;1
771;0;1;0;23;0;0;1;1;5;0;3;1
772;0;1;0;11;0;0;0;0;3;1;2;1
773;0;2;3;20;0;0;1;1;1;1;3;1
774;4;1;0;13;0;0;0;0;2;1;0;1
775;0;2;0;9;0;0;1;0;0;0;1;1
776;1;2;0;18;1;0;1;1;0;0;3;1
777;1;2;0;6;1;0;1;0;0;1;2;1
778;0;0;1;19;0;0;1;0;0;1;2;1
779;0;2;0;18;0;0;1;0;1;1;2;1
780;2;1;1;15;1;0;1;0;1;0;1;1
781;1;1;1;16;1;0;0;0;0;0;0;1
782;3;2;0;15;1;0;0;1;1;0;0;1
783;0;2;0;17;0;0;1;1;0;1;0;1
784;0;2;0;8;0;0;1;1;1;0;2;1
785;0;2;0;6;0;0;1;0;3;1;2;1
786;3;1;0;16;0;0;1;1;1;0;0;1
787;0;1;3;9;0;0;0;0;1;0;4;1
788;1;1;0;21;0;0;0;1;5;0;1;1
789;0;1;0;18;0;0;1;1;1;1;1;1
790;0;2;0;7;1;0;1;1;1;1;3;1
791;0;1;0;18;1;0;0;0;1;0;1;1
792;0;0;6;13;1;0;1;1;2;1;0;1
793;0;1;0;19;1;0;0;1;0;1;3;1
794;0;1;0;23;0;0;0;0;5;0;1;1
795;1;1;0;15;1;0;0;0;5;0;3;1
796;2;1;0;13;0;0;1;1;1;0;4;1
797;2;1;0;21;0;0;1;1;1;1;6;1
798;0;2;3;20;1;0;0;0;0;1;0;1
799;1;1;0;8;1;0;0;1;1;0;6;1
800;1;1;2;18;1;0;1;1;0;0;6;1
801;0;2;0;22;1;0;1;1;0;1;0;1
802;0;1;1;17;1;0;1;0;2;0;2;1
803;0;2;4;11;1;0;1;1;3;1;0;1
804;0;1;0;7;0;0;1;0;1;1;3;1
805;0;0;3;14;1;0;0;0;2;0;1;1
806;0;1;1;3;0;0;0;1;5;1;6;1
807;1;2;2;16;0;0;1;1;4;1;1;1
808;0;1;0;14;1;0;0;0;2;0;1;1
809;0;2;0;14;0;0;0;1;0;0;0;1
810;3;2;0;3;1;0;0;1;2;0;4;1
811;0;1;2;22;0;0;1;0;3;0;0;1
812;0;1;3;17;1;0;0;1;3;0;1;1
813;1;2;0;12;1;0;1;0;2;0;1;1
814;0;2;0;13;1;0;1;1;1;1;4;1
815;0;2;3;22;1;0;0;0;1;1;4;1
816;2;1;0;20;1;0;1;0;1;1;2;1
817;0;1;0;15;0;0;0;1;1;1;1;1
818;0;1;0;5;1;0;0;1;0;0;2;1
819;0;1;0;10;0;0;1;1;0;1;2;1
820;3;1;0;16;1;0;1;0;2;1;3;1
821;0;1;0;18;1;0;0;0;5;1;0;1
822;0;1;1;13;1;0;1;1;0;1;1;1
823;1;2;0;20;1;0;0;1;0;1;0;1
824;0;0;0;8;0;0;1;1;1;0;3;1
825;2;2;0;20;1;0;1;1;1;1;1;1
826;0;1;0;23;0;0;0;1;0;1;2;1
827;3;1;1;20;1;0;0;1;0;0;3;1
828;0;1;3;10;1;0;1;1;1;0;0;1
829;0;1;0;10;1;0;0;0;1;0;1;1
830;1;2;0;20;0;0;0;1;5;1;4;1
831;0;1;0;11;1;0;1;1;0;1;3;1
832;1;2;1;16;1;0;1;1;1;1;4;1
833;2;0;0;18;1;0;0;0;5;0;3;1
834;1;1;0;11;1;0;0;1;0;1;0;1
835;0;2;0;15;0;0;0;1;1;1;4;1
836;3;1;0;12;0;0;0;0;5;1;2;1
837;0;2;2;18;0;0;1;1;2;0;0;1
838;1;1;0;9;0;0;1;1;0;1;0;1
839;0;1;3;10;0;0;1;0;3;0;0;1
840;0;1;1;20;1;0;0;1;1;1;4;1
841;1;2;8;18;0;0;0;1;0;0;2;1
842;0;1;0;8;0;0;1;1;1;1;3;1
843;0;2;0;10;1;0;1;1;2;0;0;1
844;1;1;0;19;0;0;1;0;1;0;3;1
845;2;2;0;0;0;0;1;0;0;1;2;1
846;1;0;0;16;1;0;1;1;0;0;5;1
847;3;1;3;23;0;0;1;1;5;1;0;1
848;0;2;0;14;1;0;1;1;4;1;2;1
849;2;2;0;19;1;0;1;0;5;1;0;1
850;0;2;0;10;0;0;0;0;0;1;1;1
851;2;2;0;6;0;0;1;1;2;1;2;1
852;0;0;1;10;1;0;1;1;5;1;6;1
853;2;2;0;14;0;0;0;1;2;0;1;1
854;0;2;0;8;1;0;0;0;1;1;2;1
855;2;2;0;10;1;0;1;1;0;1;4;1
856;0;2;0;15;1;0;0;0;0;0;1;1
857;0;1;0;15;0;0;1;0;1;1;4;1
858;0;1;7;13;1;0;1;1;2;0;2;1
859;0;1;7;18;0;0;0;0;0;1;0;1
860;1;2;0;8;0;0;1;0;0;1;6;1
861;0;2;0;12;0;0;1;0;1;1;0;1
862;0;1;0;5;1;0;0;0;0;1;0;1
863;3;2;0;15;0;0;0;0;2;1;2;1
864;0;1;0;16;0;0;1;1;1;1;0;1
865;0;1;0;19;0;0;1;0;0;0;6;1
866;2;2;0;5;0;0;0;0;1;1;0;1
867;1;1;0;6;0;0;1;1;1;0;6;1
868;0;1;5;9;0;0;0;0;0;1;0;1
869;0;1;0;18;0;0;1;1;5;1;3;1
870;0;2;0;19;0;0;1;1;4;1;0;1
871;0;1;1;17;1;0;1;1;2;0;6;1
872;4;1;0;14;0;0;0;1;0;0;0;1
873;1;1;1;18;1;0;1;0;1;0;3;1
874;2;0;3;13;1;0;1;1;3;0;6;1
875;4;1;1;17;0;0;1;0;1;0;1;1
876;2;2;0;18;0;0;1;1;0;1;2;1
877;0;2;0;13;0;0;0;1;3;0;0;1
878;4;1;2;9;0;0;1;1;1;1;0;1
879;3;2;0;19;0;0;0;0;3;1;4;1
880;0;2;5;13;1;0;0;1;1;1;2;1
881;2;1;1;13;0;0;1;1;0;1;0;1
882;1;1;0;14;1;0;0;0;0;0;6;1
883;0;0;4;7;1;0;1;0;1;1;1;1
884;0;2;0;10;0;0;1;1;1;1;2;1
885;0;1;0;8;1;0;1;1;2;0;1;1
886;1;2;0;12;1;0;0;0;0;1;6;1
887;3;2;0;16;0;0;0;0;1;1;0;1
888;0;2;0;15;0;0;0;1;3;1;1;1
889;0;2;0;14;1;0;1;1;2;0;0;1
890;0;1;0;20;1;0;1;0;1;1;1;1
891;1;0;0;13;0;0;1;1;0;1;6;1
892;4;2;0;0;0;0;1;0;1;1;1;1
893;3;1;0;20;0;0;0;0;0;0;2;1
894;0;2;0;11;1;0;0;1;0;1;0;1
895;2;2;0;15;1;0;0;0;0;1;3;1
896;0;2;0;8;0;0;0;1;0;0;1;1
897;0;1;0;18;1;0;0;0;1;0;0;1
898;1;1;0;9;1;0;1;0;5;1;3;1
899;4;0;0;13;0;0;0;0;1;0;1;1
900;0;1;0;18;0;0;0;1;0;1;0;1
901;0;1;0;16;1;0;1;1;0;0;6;1
902;2;2;3;18;0;0;0;1;5;1;2;1
903;0;1;0;11;1;0;1;1;5;1;0;1
904;2;2;0;12;0;0;1;1;2;1;2;1
905;3;2;0;13;0;0;1;1;2;0;1;1
906;2;2;0;15;1;0;0;1;0;1;0;1
907;0;2;1;19;1;0;0;1;5;1;0;1
908;0;1;9;8;0;0;1;1;1;1;3;1
909;1;2;0;14;1;0;0;1;1;0;4;1
910;2;2;0;16;0;0;0;1;0;1;3;1
911;0;1;0;14;0;0;1;0;0;1;4;1
912;1;2;0;7;0;0;1;1;1;1;2;1
913;1;2;0;10;1;0;0;1;5;1;3;1
914;2;1;0;13;1;0;1;0;0;1;2;1
915;0;2;2;14;0;0;0;1;0;1;1;1
916;0;1;0;23;1;0;0;1;3;0;4;1
917;2;2;0;14;0;0;1;0;3;0;0;1
918;0;1;0;21;1;0;0;0;0;0;4;1
919;0;1;0;20;0;0;1;1;1;0;4;1
920;0;1;0;18;1;0;0;0;1;1;2;1
921;0;1;0;12;1;0;1;0;2;1;4;1
922;0;2;3;7;0;0;1;1;2;1;0;1
923;1;2;0;11;0;0;1;0;1;0;2;1
924;3;1;0;17;1;0;1;1;2;0;0;1
925;1;2;0;21;0;0;0;1;5;1;0;1
926;0;2;0;19;1;0;0;0;0;1;0;1
927;4;1;0;10;1;0;0;1;3;0;2;1
928;1;1;0;13;0;0;1;1;1;1;4;1
929;2;0;0;10;0;0;0;0;1;0;3;1
930;0;0;0;17;0;0;0;1;5;0;3;1
931;1;1;0;21;0;0;1;0;3;0;4;1
932;2;1;2;13;1;0;1;1;1;0;2;1
933;0;2;0;13;0;0;1;0;1;0;3;1
934;0;2;0;19;0;0;0;1;0;1;3;1
935;0;2;0;5;1;0;1;1;4;0;0;1
936;2;1;0;10;0;0;1;0;0;0;2;1
937;0;1;1;10;0;0;1;0;5;0;1;1
938;0;1;0;19;0;0;1;1;4;0;1;1
939;0;1;0;17;1;0;0;1;2;0;0;1
940;0;2;4;22;1;0;0;0;0;0;2;1
941;0;2;0;21;0;0;1;1;0;1;2;1
942;0;1;1;12;1;0;0;1;0;1;3;1
943;4;2;0;15;1;0;1;0;2;0;2;1
944;0;1;0;11;1;0;1;0;5;0;3;1
945;2;0;0;12;0;0;0;1;2;1;3;1
946;2;1;0;15;1;0;0;0;1;0;2;1
947;0;1;3;12;1;0;1;0;0;1;3;1
948;0;1;2;11;0;0;1;1;1;0;6;1
949;3;1;0;20;0;0;1;0;2;1;2;1
950;0;1;0;16;0;0;0;0;3;1;4;1
951;0;0;1;7;1;0;1;1;5;1;3;1
952;2;2;2;21;1;0;0;1;5;0;4;1
953;0;1;0;8;1;0;0;0;3;0;1;1
954;1;2;0;10;1;0;1;0;3;0;3;1
955;0;2;1;15;0;0;0;0;0;0;1;1
956;3;2;0;20;1;0;1;0;0;0;0;1
957;2;1;0;21;0;0;1;0;3;1;2;1
958;0;2;5;22;0;0;0;1;2;0;0;1
959;0;2;1;14;1;0;0;0;4;1;1;1
960;0;2;0;14;0;0;0;1;2;1;1;1
961;3;2;1;8;0;0;1;0;1;0;3;1
962;1;1;0;5;0;0;0;1;0;1;3;1
963;3;1;0;15;0;0;0;0;0;0;3;1
964;2;1;0;14;0;0;1;1;1;0;0;1
965;0;1;7;10;0;0;0;0;1;0;4;1
966;0;1;0;12;1;0;1;0;3;1;5;1
967;0;2;0;18;0;0;1;1;0;0;1;1
968;1;1;0;19;1;0;0;1;2;0;0;1
969;0;1;1;10;1;0;0;0;4;1;1;1
970;1;1;0;12;0;0;1;0;2;0;0;1
971;0;1;0;20;0;0;1;0;4;1;0;1
972;0;1;0;8;0;0;0;0;3;1;1;1
973;3;1;0;12;1;0;0;0;2;1;4;1
974;3;1;0;22;1;0;1;1;1;1;3;1
975;0;2;4;17;0;0;0;1;1;1;2;1
976;1;1;0;15;1;0;1;1;1;1;1;1
977;1;2;0;3;1;0;1;0;3;1;2;1
978;0;2;0;10;0;0;1;1;0;1;1;1
979;1;1;2;13;0;0;0;1;0;0;2;1
980;0;2;0;18;0;0;1;1;0;0;4;1
981;2;2;0;9;0;0;1;0;5;1;4;1
982;0;2;0;13;0;0;0;0;5;1;2;1
983;1;1;0;8;0;0;1;1;1;1;0;1
984;0;1;7;16;0;0;1;1;2;1;2;1
985;0;2;8;13;0;0;0;1;1;1;2;1
986;2;1;0;17;1;0;1;1;1;0;4;1
987;0;1;2;7;0;0;1;1;5;1;6;1
988;2;1;0;16;1;0;1;1;1;0;1;1
989;0;1;4;18;0;0;1;1;1;0;6;1
990;1;1;0;0;1;0;0;1;2;0;4;1
991;2;2;1;13;1;0;0;1;1;0;4;1
992;3;2;0;4;0;0;1;1;1;0;6;1
993;1;1;1;13;1;0;1;0;0;1;1;1
994;0;2;1;12;0;0;1;1;3;1;4;1
995;0;2;0;19;1;0;1;0;1;0;1;1
996;1;2;0;8;0;0;1;1;5;0;4;1
997;0;1;3;15;1;0;1;1;2;0;3;1
998;0;2;0;10;0;0;1;1;2;1;2;1
999;1;1;4;12;0;0;0;0;0;0;4;1
1000;2;2;4;22;0;0;1;0;5;1;4;1
1001;3;2;0;18;0;0;0;0;4;1;4;1
1002;0;1;1;8;0;0;1;0;1;1;0;1
1003;2;2;0;18;0;0;1;0;5;1;4;1
1004;3;2;3;22;0;0;0;1;0;1;4;1
1005;3;1;2;0;1;0;0;1;5;0;2;1
1006;0;2;0;15;0;0;1;0;0;1;3;1
1007;0;1;0;10;0;0;0;1;1;1;4;1
1008;4;2;2;0;1;0;1;0;1;0;4;1
1009;1;1;0;18;0;0;1;0;1;0;0;1
1010;0;1;0;19;0;0;1;1;5;0;0;1
1011;0;2;0;15;1;0;0;0;0;1;0;1
1012;1;1;0;17;0;0;0;1;1;1;2;1
1013;1;2;0;15;1;0;1;0;0;0;1;1
1014;0;2;0;21;0;0;1;0;0;0;1;1
1015;0;1;2;12;0;0;1;1;2;1;1;1
1016;2;1;5;18;0;0;1;0;1;1;2;1
1017;0;1;0;23;0;0;1;1;0;0;3;1
1018;0;0;1;14;0;0;1;1;3;0;2;1
1019;1;2;0;16;0;0;1;0;1;0;2;1
1020;4;2;0;7;0;0;1;0;5;1;0;1
1021;0;1;0;15;1;0;1;1;0;0;2;1
1022;1;2;2;11;1;0;1;0;0;1;3;1
1023;2;1;3;13;0;0;0;1;1;0;4;1
1024;3;1;0;14;1;0;0;1;1;1;0;1
1025;0;2;5;7;0;0;1;1;1;1;2;1
1026;1;1;2;7;0;0;0;0;0;1;3;1
1027;2;2;0;7;1;0;0;0;3;0;1;1
1028;0;2;0;20;0;0;1;1;5;1;1;1
1029;0;1;0;7;0;0;1;1;0;1;1;1
1030;1;2;0;11;0;0;1;0;1;0;6;1
1031;4;1;0;11;1;0;0;1;0;1;0;1
1032;1;2;0;14;0;0;0;0;1;1;0;1
1033;0;1;0;11;0;0;1;1;0;0;6;1
1034;1;1;9;15;0;0;1;0;0;1;2;1
1035;1;1;0;20;1;0;1;1;2;0;4;1
1036;2;1;1;13;0;0;1;0;2;1;1;1
1037;1;2;5;20;1;0;1;1;4;1;0;1
1038;1;2;0;13;1;0;1;1;0;1;6;1
1039;0;1;0;8;0;0;1;1;1;1;3;1
1040;0;1;0;3;0;0;0;1;1;1;3;1
1041;0;2;1;5;0;0;1;1;4;1;1;1
1042;1;0;0;16;1;0;1;0;1;0;1;1
1043;0;1;0;21;0;0;1;1;1;1;6;1
1044;0;2;0;17;1;0;1;1;3;0;1;1
1045;0;0;1;8;1;0;1;1;1;1;3;1
1046;0;0;0;8;0;0;0;0;1;1;3;1
1047;0;2;0;18;1;0;0;0;3;1;1;1
1048;2;1;6;11;1;0;1;0;0;0;0;1
1049;0;1;0;12;1;0;0;0;1;1;0;1
1050;0;1;0;15;1;0;0;0;1;1;1;1
1051;0;2;3;10;0;0;0;1;2;0;0;1
1052;0;1;0;12;0;0;0;1;1;0;0;1
1053;0;2;0;18;1;0;1;1;3;0;1;1
1054;0;1;0;10;0;0;0;1;0;0;0;1
1055;0;1;0;9;0;0;0;1;1;0;4;1
1056;0;2;0;16;0;0;0;1;0;1;4;1
1057;1;2;0;21;0;0;0;1;1;1;4;1
1058;0;1;0;19;0;0;1;0;2;1;1;1
1059;1;1;0;14;0;0;0;0;1;1;4;1
1060;0;2;0;9;0;0;0;0;2;1;1;1
1061;0;2;0;18;0;0;1;0;1;1;3;1
1062;0;0;0;22;0;0;1;0;2;0;3;1
1063;0;1;0;21;1;0;0;1;0;0;0;1
1064;0;1;0;0;0;0;0;1;2;1;1;1
1065;0;1;0;17;1;0;1;1;0;1;1;1
1066;0;1;2;20;1;0;0;1;0;0;2;1
